product_name,product_url,price,currency,image_url,sold,page_type,location,shop_type,rating,discount
"[Direct from Japan]
Leather Key Case for Toyota VOXY 80 Series, NOAH 80 Series, Esquire, and Sienta 170 Series (4-Button Smart Key Cover) - Available in Various Colors",https://shopee.sg/-Direct-from-Japan-Leather-Key-Case-for-Toyota-VOXY-80-Series-NOAH-80-Series-Esquire-and-Sienta-170-Series-(4-Button-Smart-Key-Cover)-Available-in-Various-Colors-i.1355588211.43451138854?sp_atk=fbce675c-68c4-491e-a2e6-0b87bb794f98&xptdk=fbce675c-68c4-491e-a2e6-0b87bb794f98,38.5,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7reqo-m8y8mjhqe7j6d7.webp,1,category,Japan,,,
HKS Official Goods Emblem Silver 51003-AK125,https://shopee.sg/HKS-Official-Goods-Emblem-Silver-51003-AK125-i.1510313278.43157547122?sp_atk=564de7df-6fcd-4134-8114-300e17d5ecad&xptdk=564de7df-6fcd-4134-8114-300e17d5ecad,33.05,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7rdwb-mbuznh6e96sna1.webp,1,category,Japan,,,
【Starter Set 4pcs】AdPower Sonic for Car Audio / Sound quality improvement sheets / 4-Pieces Tuning Set for Car Audio / Front Door Speakers & Tweeters / Static electricity removal / Supervised by recording engineers,https://shopee.sg/%E3%80%90Starter-Set-4pcs%E3%80%91AdPower-Sonic-for-Car-Audio-Sound-quality-improvement-sheets-4-Pieces-Tuning-Set-for-Car-Audio-Front-Door-Speakers-Tweeters-Static-electricity-removal-Supervised-by-recording-engineers-i.423790442.43111755955?sp_atk=d2b9ff09-4cfd-40b5-b349-61f28d53e758&xptdk=d2b9ff09-4cfd-40b5-b349-61f28d53e758,55.43,SGD,https://down-sg.img.susercontent.com/file/sg-11134207-7rdvy-md35bavmkzf2a3.webp,1,category,Japan,,,
"[authentic product]
Kaedear Motorcycle USB Power Supply 2WAY 12V Battery Charger Waterproof USB Charging for Motorcycles Output Type C (100W) + Type A (22.5W) 12-14.8V Pba LFP Smart Battery & USB Charger KDR-B13[Direct from Japan]",https://shopee.sg/-authentic-product-Kaedear-Motorcycle-USB-Power-Supply-2WAY-12V-Battery-Charger-Waterproof-USB-Charging-for-Motorcycles-Output-Type-C-(100W)-Type-A-(22.5W)-12-14.8V-Pba-LFP-Smart-Battery-USB-Charger-KDR-B13-Direct-from-Japan--i.965860373.42600949829?sp_atk=6a8e3c7b-cfa5-483b-9ecd-61a09556bc76&xptdk=6a8e3c7b-cfa5-483b-9ecd-61a09556bc76,131.14,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7rfhq-m9sbc13ma33g2b.webp,1,category,Japan,,,
MOONEYES Air Valve Cap Equipped - Set of 2 (AC-AA111MQ-MON),https://shopee.sg/MOONEYES-Air-Valve-Cap-Equipped-Set-of-2-(AC-AA111MQ-MON)-i.1241708882.42507845154?sp_atk=4c3507b1-9154-4420-9c8a-79c1f57942c7&xptdk=4c3507b1-9154-4420-9c8a-79c1f57942c7,28.36,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7rdwt-mbyti4qnh1dlf4.webp,1,category,Japan,,,
SEIWA Car Interior Accessories Frame-less Room Mirror Blue 250mm Flat Mirror R110,https://shopee.sg/SEIWA-Car-Interior-Accessories-Frame-less-Room-Mirror-Blue-250mm-Flat-Mirror-R110-i.1521789915.41960846117?sp_atk=669290e0-8f15-4a0c-a8ac-469122682480&xptdk=669290e0-8f15-4a0c-a8ac-469122682480,46.37,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7rdvn-mcspitt6ve0nfe.webp,1,category,Japan,,,
"【Direct from JAPAN・Free Shipping】Dashcam, palm-sized, front and rear dual camera recording, MF-BDVR004",https://shopee.sg/%E3%80%90Direct-from-JAPAN%E3%83%BBFree-Shipping%E3%80%91Dashcam-palm-sized-front-and-rear-dual-camera-recording-MF-BDVR004-i.1562527136.41759119992?sp_atk=59f5d6f6-42ec-40c6-9f72-c010e695c0e8&xptdk=59f5d6f6-42ec-40c6-9f72-c010e695c0e8,258.42,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7rdy4-mcdj7vk822cba6.webp,1,category,Japan,,,
BLITZ SUS POWER AIR FILTER LM SH-706B 59638[Direct from Japan],https://shopee.sg/BLITZ-SUS-POWER-AIR-FILTER-LM-SH-706B-59638-Direct-from-Japan--i.1367874713.41412294375?sp_atk=9b3c7192-29ba-4209-be3e-aa8ad4a53bf8&xptdk=9b3c7192-29ba-4209-be3e-aa8ad4a53bf8,93.48,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7rdyd-mdabuu5uc2fobf.webp,1,category,Japan,,,
"Daytona Helmet Deodorizer/Dryer For motorcycles<Plasma Ion Technology> - Adjustable Airflow & Timer, Compatible/gift/【Direct from JAPAN】",https://shopee.sg/Daytona-Helmet-Deodorizer-Dryer-For-motorcycles-Plasma-Ion-Technology-Adjustable-Airflow-Timer-Compatible-gift-%E3%80%90Direct-from-JAPAN%E3%80%91-i.1459905448.41253447353?sp_atk=a0a1ff80-3d8d-4d8d-b8af-30521fc42271&xptdk=a0a1ff80-3d8d-4d8d-b8af-30521fc42271,181.21,SGD,https://down-sg.img.susercontent.com/file/sg-11134207-7rdw2-mdpftftyqhxm47.webp,1,category,Japan,,,
KITACO Bar End Caps Stainless Steel Polished Finish for PCX125/PCX150 Variations,https://shopee.sg/KITACO-Bar-End-Caps-Stainless-Steel-Polished-Finish-for-PCX125-PCX150-Variations-i.1338116193.41150337844?sp_atk=6285a6fc-b658-493a-8395-0917cfd796af&xptdk=6285a6fc-b658-493a-8395-0917cfd796af,64.08,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7rfgx-m9k6mmb4dhnt37.webp,1,category,Japan,,,
CarMate Car Rearview Mirror 3000SR Blue Edge 300mm DZ448,https://shopee.sg/CarMate-Car-Rearview-Mirror-3000SR-Blue-Edge-300mm-DZ448-i.1360967652.40750344004?sp_atk=9a2a12ee-934a-4e76-83a3-dabf945eca1a&xptdk=9a2a12ee-934a-4e76-83a3-dabf945eca1a,50.21,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7rfg8-m9k8jezu1l5l03.webp,1,category,Japan,,,
CarMate Rearview Mirror Edge 270mm Blue DZ446,https://shopee.sg/CarMate-Rearview-Mirror-Edge-270mm-Blue-DZ446-i.1360967652.40750343821?sp_atk=ea2c3807-c305-4700-8ece-b206637a66cc&xptdk=ea2c3807-c305-4700-8ece-b206637a66cc,56.64,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7rfgk-m9k8jdk8540y29.webp,1,category,Japan,,,
"Mozan / Center Console Divider, Console Tray / Honda New Stepwgn Compatible / RP6 RP7 RP8. Air Spada. Divider. Partition. Console Box. Small Item Storage. ABS Material. Non-Slip. Black [Direct from Japan]",https://shopee.sg/Mozan-Center-Console-Divider-Console-Tray-Honda-New-Stepwgn-Compatible-RP6-RP7-RP8.-Air-Spada.-Divider.-Partition.-Console-Box.-Small-Item-Storage.-ABS-Material.-Non-Slip.-Black-Direct-from-Japan--i.1370975157.40203792078?sp_atk=7b9f9468-15ae-431f-a670-92ef11025b95&xptdk=7b9f9468-15ae-431f-a670-92ef11025b95,84.03,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7rasg-masegzx4cvgw9f.webp,1,category,Japan,,,
(From Japan)[VAS-Z Pro Shade Long Sun Visor Mirror Type (Smoked/Red) 031030,https://shopee.sg/(From-Japan)-VAS-Z-Pro-Shade-Long-Sun-Visor-Mirror-Type-(Smoked-Red)-031030-i.1212981390.40001294122?sp_atk=889e2f88-83da-4240-9e4c-306639788c7d&xptdk=889e2f88-83da-4240-9e4c-306639788c7d,112.97,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7rfgf-m9vz3sxmkg4194.webp,1,category,Japan,,,
KOMINE motorcycle CE Level 2 Side Protector 1 pair SK-813 1150 CE Standard Level 2,https://shopee.sg/KOMINE-motorcycle-CE-Level-2-Side-Protector-1-pair-SK-813-1150-CE-Standard-Level-2-i.1241474029.29960127024?sp_atk=42b3677b-d390-4367-8518-d1e786b8799d&xptdk=42b3677b-d390-4367-8518-d1e786b8799d,29.31,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7rdvl-lzr2ohgko1m021.webp,1,category,Japan,,,
"L'Echo Universal for Toyota Vehicles: Compatible with Voxy 90 Series, Noah 90 Series, Prius 60 Series, Yaris, Yaris Cross, Aqua MXPK10 Series, and Sienta 10 Series. Features door lock, OBD, auto door lock, and speed-sensing lock, only compatible with appl",https://shopee.sg/L'Echo-Universal-for-Toyota-Vehicles-Compatible-with-Voxy-90-Series-Noah-90-Series-Prius-60-Series-Yaris-Yaris-Cross-Aqua-MXPK10-Series-and-Sienta-10-Series.-Features-door-lock-OBD-auto-door-lock-and-speed-sensing-lock-only-compatible-with-appl-i.1241292858.29922342524?sp_atk=f61db3c1-3d8d-4b3b-8567-de112aa5ab55&xptdk=f61db3c1-3d8d-4b3b-8567-de112aa5ab55,57.7,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7ra0t-m4hthakbwv2qc4.webp,1,category,Japan,,,
PIAA Wiper Blade 650mm Aerovogue Ultra Powerful Silicoat Special Silicone Rubber 1 Piece Stock Number 82 WAVS65,https://shopee.sg/PIAA-Wiper-Blade-650mm-Aerovogue-Ultra-Powerful-Silicoat-Special-Silicone-Rubber-1-Piece-Stock-Number-82-WAVS65-i.1521789915.29886652864?sp_atk=38510c0a-e8bd-42de-979e-b50cbfe264fa&xptdk=38510c0a-e8bd-42de-979e-b50cbfe264fa,53.1,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7rfi5-m9ueuyfgt4lt5d.webp,1,category,Japan,,,
Beatsonic Honda N-VAN Smartphone Stand Custom Fit Car Mount for iPhone and Mobile Devices,https://shopee.sg/Beatsonic-Honda-N-VAN-Smartphone-Stand-Custom-Fit-Car-Mount-for-iPhone-and-Mobile-Devices-i.1509661073.29837914292?sp_atk=01f8ab11-efeb-4474-9306-5f3ba4a81d9d&xptdk=01f8ab11-efeb-4474-9306-5f3ba4a81d9d,79.97,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7ra3a-mbd8pz2j63qade.webp,1,category,Japan,,,
"Leather Steering Wheel Cover for Compact and Standard Cars Universal Fit Breathable, Anti-Slip",https://shopee.sg/Leather-Steering-Wheel-Cover-for-Compact-and-Standard-Cars-Universal-Fit-Breathable-Anti-Slip-i.1345224911.29831249978?sp_atk=a8fea5d2-2dea-4342-9f92-8137c5932637&xptdk=a8fea5d2-2dea-4342-9f92-8137c5932637,38.02,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7rd6q-m7xc3zfpukk1cf.webp,1,category,Japan,,,
SHOEI Shield CNS-1 PINLOCK Mellow Smoke Compatible Helmet  GT-AIR/NEOTEC,https://shopee.sg/SHOEI-Shield-CNS-1-PINLOCK-Mellow-Smoke-Compatible-Helmet-GT-AIR-NEOTEC-i.1367286278.29723291071?sp_atk=38a86a04-0903-4d70-8b11-39bb357dd358&xptdk=38a86a04-0903-4d70-8b11-39bb357dd358,141.7,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7ra2y-m4wkfgcyjysed0.webp,1,category,Japan,,,
"ZATOOTO Truck Curtains - Side Curtains for Large and Medium Trucks, Sleep-Friendly, Light-Blocking",https://shopee.sg/ZATOOTO-Truck-Curtains-Side-Curtains-for-Large-and-Medium-Trucks-Sleep-Friendly-Light-Blocking-i.1345224911.29631188446?sp_atk=851f1348-d315-44b2-8196-a81a3ea555c0&xptdk=851f1348-d315-44b2-8196-a81a3ea555c0,57.88,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7rd6k-m7w9h1kgxi957a.webp,1,category,Japan,,,
Arai TX Holder Japan Bike Accessories,https://shopee.sg/Arai-TX-Holder-Japan-Bike-Accessories-i.882041290.29583202820?sp_atk=53cf9569-76d3-40ca-a3fb-034493fa0bd1&xptdk=53cf9569-76d3-40ca-a3fb-034493fa0bd1,35.98,SGD,https://down-sg.img.susercontent.com/file/sg-11134207-7rent-m8imgzgw0nqu4e.webp,1,category,Japan,,,
Toyota Sienta 10th generation console box tray armrest box built-in storage box interior parts accessory interior easy installation with noise prevention and non-slip design for small items and coin cases.,https://shopee.sg/Toyota-Sienta-10th-generation-console-box-tray-armrest-box-built-in-storage-box-interior-parts-accessory-interior-easy-installation-with-noise-prevention-and-non-slip-design-for-small-items-and-coin-cases.-i.1241292858.29511152332?sp_atk=a7352b0b-d520-4d4c-998f-af829f6b86ae&xptdk=a7352b0b-d520-4d4c-998f-af829f6b86ae,54.14,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7rdxb-m049ua8d6fui7b.webp,1,category,Japan,,,
Car Headrest Neck Pillow U-Shaped Memory Foam Kids and Adults Sleep Support Junior Seat Compatible,https://shopee.sg/Car-Headrest-Neck-Pillow-U-Shaped-Memory-Foam-Kids-and-Adults-Sleep-Support-Junior-Seat-Compatible-i.1345224911.29428244346?sp_atk=41ac2b40-0713-4ffd-a9cc-6b9b78b28040&xptdk=41ac2b40-0713-4ffd-a9cc-6b9b78b28040,60.19,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7rd6i-m6xh15rwjql0bf.webp,1,category,Japan,,,
LED Half Red Clear Tail Lamp for Toyota Hiace Regius Ace 200 Series 1st to 7th Generation by TRISTAR'S,https://shopee.sg/LED-Half-Red-Clear-Tail-Lamp-for-Toyota-Hiace-Regius-Ace-200-Series-1st-to-7th-Generation-by-TRISTAR'S-i.1241292858.29221330737?sp_atk=48120973-9300-49ab-bee3-427b12e0aee5&xptdk=48120973-9300-49ab-bee3-427b12e0aee5,227.33,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7rffv-m41vqkqad4s4a3.webp,1,category,Japan,,,
[authentic product]CARMATE Jimny Series Accessories Collection[Direct from Japan],https://shopee.sg/-authentic-product-CARMATE-Jimny-Series-Accessories-Collection-Direct-from-Japan--i.965860373.29117978184?sp_atk=b8ffe60e-0b43-4ce8-9a14-ff63a3f98902&xptdk=b8ffe60e-0b43-4ce8-9a14-ff63a3f98902,48.49,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7reok-m2qu9zvyd3s798.webp,1,category,Japan,,,
MOONEYES Eyeball License Bolt [ AA113MN ] [Direct from Japan],https://shopee.sg/MOONEYES-Eyeball-License-Bolt-AA113MN-Direct-from-Japan--i.1367874713.28922965604?sp_atk=b5e12c72-782f-4568-aee1-985085fb4afb&xptdk=b5e12c72-782f-4568-aee1-985085fb4afb,39.67,SGD,https://down-sg.img.susercontent.com/file/sg-11134207-7ra3w-m4r91n1fa7mjfd.webp,1,category,Japan,,,
"【Direct from JAPAN】 IPF LED Fog Lamps for Vehicles L1B with High Brightness 5000lm and 2600K/6500K Color Options, 12V, Set of 2",https://shopee.sg/%E3%80%90Direct-from-JAPAN%E3%80%91-IPF-LED-Fog-Lamps-for-Vehicles-L1B-with-High-Brightness-5000lm-and-2600K-6500K-Color-Options-12V-Set-of-2-i.1469526821.28889766301?sp_atk=717a3096-ddc3-4838-8c2c-ae70da39fb2b&xptdk=717a3096-ddc3-4838-8c2c-ae70da39fb2b,155.06,SGD,https://down-sg.img.susercontent.com/file/sg-11134207-7rdy9-mdcpket39f0c49.webp,1,category,Japan,,,
Daytona PROGRIP Motorcycle Grip Handle Diameter φ22.2 125mm Standard Rubber Non-Through End Type 714 Black 21548,https://shopee.sg/Daytona-PROGRIP-Motorcycle-Grip-Handle-Diameter-%CF%8622.2-125mm-Standard-Rubber-Non-Through-End-Type-714-Black-21548-i.1352131904.28883890020?sp_atk=54da109f-6fea-4fb1-af24-57b121a9e282&xptdk=54da109f-6fea-4fb1-af24-57b121a9e282,31.27,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7rep6-m8pbx789vnc7e3.webp,1,category,Japan,,,
"LED Interior Light Set for 200 Series Hiace Super GL Passenger Version - Easy Installation, 6000K Bright White, No Modifications Required",https://shopee.sg/LED-Interior-Light-Set-for-200-Series-Hiace-Super-GL-Passenger-Version-Easy-Installation-6000K-Bright-White-No-Modifications-Required-i.1241292858.28774121885?sp_atk=20831f2b-2f9e-44f4-9cee-b562eb46b87f&xptdk=20831f2b-2f9e-44f4-9cee-b562eb46b87f,85.86,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7ra2t-m59lxgqcx30g95.webp,1,category,Japan,,,
"SEIWA Magnetic Rear Defogger Cover for Suzuki Jimny & Sierra (JB64/JB74) - Custom Design, 2-Piece Set, Cable Protection, Heating Wire Cover",https://shopee.sg/SEIWA-Magnetic-Rear-Defogger-Cover-for-Suzuki-Jimny-Sierra-(JB64-JB74)-Custom-Design-2-Piece-Set-Cable-Protection-Heating-Wire-Cover-i.1133882383.28773438005?sp_atk=b41273c4-c63c-4735-9e6b-cb568849235b&xptdk=b41273c4-c63c-4735-9e6b-cb568849235b,35.31,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7ra3c-m4zgo0ud2ax656.webp,1,category,Japan,,,
Tsuchiya Yac Car-Specific Product Toyota 80 series Harrier Dedicated Air Conditioner Drink Holder Passenger Side Black/Silver SY-HR12,https://shopee.sg/Tsuchiya-Yac-Car-Specific-Product-Toyota-80-series-Harrier-Dedicated-Air-Conditioner-Drink-Holder-Passenger-Side-Black-Silver-SY-HR12-i.994573118.28715788785?sp_atk=8aff54b8-392d-412b-bc34-08a0dd43ea86&xptdk=8aff54b8-392d-412b-bc34-08a0dd43ea86,26.51,SGD,https://down-sg.img.susercontent.com/file/sg-11134201-7reqp-m1wwez0zd2fy10.webp,1,category,Japan,,,
